dataset,n,W,metodo,optimo,tiempo,instancia
maxiter,10000.0,7542,METAH1,7922.86,2828.52,berlin52
maxiter,10000.0,7542,METAH2,7687.96,3147.99,berlin52
maxiter,10000.0,426,METAH1,448.266,2403.14,eil51
maxiter,10000.0,426,METAH2,448.935,2720.09,eil51
maxiter,10000.0,538,METAH1,589.668,6389.14,eil76
maxiter,10000.0,538,METAH2,589.483,7334.34,eil76
maxiter,10000.0,675,METAH1,720.688,5130.73,st70
maxiter,10000.0,675,METAH2,699.417,5772.2,st70
maxiter,10000.0,21282,METAH1,22112.7,13074.7,kroA100
maxiter,10000.0,21282,METAH2,22662.8,14562.0,kroA100
maxiter,20000.0,7542,METAH1,7942.12,2524.21,berlin52
maxiter,20000.0,7542,METAH2,8131.73,2842.02,berlin52
maxiter,20000.0,426,METAH1,448.943,2373.86,eil51
maxiter,20000.0,426,METAH2,449.953,2718.9,eil51
maxiter,20000.0,538,METAH1,580.754,6394.29,eil76
maxiter,20000.0,538,METAH2,589.9,7341.0,eil76
maxiter,20000.0,675,METAH1,715.767,5132.65,st70
maxiter,20000.0,675,METAH2,704.162,5819.61,st70
maxiter,20000.0,21282,METAH1,22294.8,13254.1,kroA100
maxiter,20000.0,21282,METAH2,22035.9,14642.2,kroA100
maxiter,30000.0,7542,METAH1,8128.48,2484.12,berlin52
maxiter,30000.0,7542,METAH2,7814.22,2853.57,berlin52
maxiter,30000.0,426,METAH1,460.158,2369.58,eil51
maxiter,30000.0,426,METAH2,449.756,2744.55,eil51
maxiter,30000.0,538,METAH1,588.345,6376.77,eil76
maxiter,30000.0,538,METAH2,590.37,7217.74,eil76
maxiter,30000.0,675,METAH1,726.922,5148.81,st70
maxiter,30000.0,675,METAH2,725.362,5847.5,st70
maxiter,30000.0,21282,METAH1,22223.7,13134.6,kroA100
maxiter,30000.0,21282,METAH2,23375.5,14700.3,kroA100
maxiter,40000.0,7542,METAH1,8065.83,2496.89,berlin52
maxiter,40000.0,7542,METAH2,8240.36,2827.0,berlin52
maxiter,40000.0,426,METAH1,444.976,2391.15,eil51
maxiter,40000.0,426,METAH2,453.227,2739.08,eil51
maxiter,40000.0,538,METAH1,584.566,6394.48,eil76
maxiter,40000.0,538,METAH2,578.575,7243.98,eil76
maxiter,40000.0,675,METAH1,748.53,5130.0,st70
maxiter,40000.0,675,METAH2,699.597,5894.98,st70
maxiter,40000.0,21282,METAH1,22842.8,13172.0,kroA100
maxiter,40000.0,21282,METAH2,23028.2,14713.6,kroA100
maxiter,50000.0,7542,METAH1,8292.46,2506.39,berlin52
maxiter,50000.0,7542,METAH2,8216.16,2873.55,berlin52
maxiter,50000.0,426,METAH1,457.379,2363.69,eil51
maxiter,50000.0,426,METAH2,448.092,2741.33,eil51
maxiter,50000.0,538,METAH1,582.481,6447.34,eil76
maxiter,50000.0,538,METAH2,569.944,7273.47,eil76
maxiter,50000.0,675,METAH1,709.605,5120.41,st70
maxiter,50000.0,675,METAH2,696.647,5855.63,st70
maxiter,50000.0,21282,METAH1,22231.8,13167.9,kroA100
maxiter,50000.0,21282,METAH2,22464.0,14611.4,kroA100
maxiter,60000.0,7542,METAH1,7789.37,2472.3,berlin52
maxiter,60000.0,7542,METAH2,8200.43,2770.67,berlin52
maxiter,60000.0,426,METAH1,443.87,2376.78,eil51
maxiter,60000.0,426,METAH2,440.822,2727.84,eil51
maxiter,60000.0,538,METAH1,586.82,6527.5,eil76
maxiter,60000.0,538,METAH2,602.759,7236.88,eil76
maxiter,60000.0,675,METAH1,718.275,5138.53,st70
maxiter,60000.0,675,METAH2,700.154,5835.55,st70
maxiter,60000.0,21282,METAH1,21938.3,13120.3,kroA100
maxiter,60000.0,21282,METAH2,23528.3,14641.8,kroA100
maxiter,70000.0,7542,METAH1,8156.61,2486.32,berlin52
maxiter,70000.0,7542,METAH2,8476.05,2898.55,berlin52
maxiter,70000.0,426,METAH1,450.652,2378.5,eil51
maxiter,70000.0,426,METAH2,453.226,2700.29,eil51
maxiter,70000.0,538,METAH1,576.693,6367.0,eil76
maxiter,70000.0,538,METAH2,587.894,7204.45,eil76
maxiter,70000.0,675,METAH1,731.784,5169.55,st70
maxiter,70000.0,675,METAH2,731.137,5818.44,st70
maxiter,70000.0,21282,METAH1,22039.9,13182.2,kroA100
maxiter,70000.0,21282,METAH2,23260.6,14686.0,kroA100
maxiter,80000.0,7542,METAH1,8065.7,2463.97,berlin52
maxiter,80000.0,7542,METAH2,8056.12,2839.77,berlin52
maxiter,80000.0,426,METAH1,461.553,2335.07,eil51
maxiter,80000.0,426,METAH2,461.018,2731.97,eil51
maxiter,80000.0,538,METAH1,588.17,6382.54,eil76
maxiter,80000.0,538,METAH2,577.321,7339.2,eil76
maxiter,80000.0,675,METAH1,751.55,5072.89,st70
maxiter,80000.0,675,METAH2,705.663,5785.72,st70
maxiter,80000.0,21282,METAH1,22873.9,13172.0,kroA100
maxiter,80000.0,21282,METAH2,21921.9,14713.0,kroA100
maxiter,90000.0,7542,METAH1,8252.65,2497.63,berlin52
maxiter,90000.0,7542,METAH2,7744.46,2833.75,berlin52
maxiter,90000.0,426,METAH1,440.353,2407.73,eil51
maxiter,90000.0,426,METAH2,451.242,2721.92,eil51
maxiter,90000.0,538,METAH1,588.617,6392.93,eil76
maxiter,90000.0,538,METAH2,584.758,7313.01,eil76
maxiter,90000.0,675,METAH1,706.746,5111.41,st70
maxiter,90000.0,675,METAH2,728.905,5812.78,st70
maxiter,90000.0,21282,METAH1,21986.2,13134.6,kroA100
maxiter,90000.0,21282,METAH2,22778.8,14708.4,kroA100
maxiter,100000.0,7542,METAH1,8019.67,2491.85,berlin52
maxiter,100000.0,7542,METAH2,8226.18,2887.41,berlin52
maxiter,100000.0,426,METAH1,447.937,2395.35,eil51
maxiter,100000.0,426,METAH2,448.439,2741.76,eil51
maxiter,100000.0,538,METAH1,577.401,6450.25,eil76
maxiter,100000.0,538,METAH2,585.051,7265.36,eil76
maxiter,100000.0,675,METAH1,718.042,5096.39,st70
maxiter,100000.0,675,METAH2,727.006,5823.99,st70
maxiter,100000.0,21282,METAH1,22773.9,13141.8,kroA100
maxiter,100000.0,21282,METAH2,22693.7,14748.5,kroA100
maxiter,110000.0,7542,METAH1,8066.1,2438.4,berlin52
maxiter,110000.0,7542,METAH2,8180.86,2861.83,berlin52
maxiter,110000.0,426,METAH1,453.637,2367.89,eil51
maxiter,110000.0,426,METAH2,444.497,2729.43,eil51
maxiter,110000.0,538,METAH1,584.242,6493.16,eil76
maxiter,110000.0,538,METAH2,585.94,7292.04,eil76
maxiter,110000.0,675,METAH1,719.18,5110.95,st70
maxiter,110000.0,675,METAH2,733.042,5732.13,st70
maxiter,110000.0,21282,METAH1,23096.5,13165.8,kroA100
maxiter,110000.0,21282,METAH2,23573.5,14813.1,kroA100
maxiter,120000.0,7542,METAH1,7774.0,2464.01,berlin52
maxiter,120000.0,7542,METAH2,8465.98,2853.99,berlin52
maxiter,120000.0,426,METAH1,458.599,2391.69,eil51
maxiter,120000.0,426,METAH2,463.21,2724.29,eil51
maxiter,120000.0,538,METAH1,586.249,6473.25,eil76
maxiter,120000.0,538,METAH2,590.916,7210.48,eil76
maxiter,120000.0,675,METAH1,716.396,5116.77,st70
maxiter,120000.0,675,METAH2,717.026,5782.31,st70
maxiter,120000.0,21282,METAH1,22128.8,13117.1,kroA100
maxiter,120000.0,21282,METAH2,21905.5,14840.8,kroA100
maxiter,130000.0,7542,METAH1,8061.69,2505.81,berlin52
maxiter,130000.0,7542,METAH2,7928.63,2848.32,berlin52
maxiter,130000.0,426,METAH1,447.75,2382.44,eil51
maxiter,130000.0,426,METAH2,445.017,2717.14,eil51
maxiter,130000.0,538,METAH1,577.555,6457.13,eil76
maxiter,130000.0,538,METAH2,593.935,7178.15,eil76
maxiter,130000.0,675,METAH1,718.942,5112.94,st70
maxiter,130000.0,675,METAH2,716.937,5821.61,st70
maxiter,130000.0,21282,METAH1,22444.4,13195.4,kroA100
maxiter,130000.0,21282,METAH2,23330.2,14686.6,kroA100
maxiter,140000.0,7542,METAH1,8171.93,2449.91,berlin52
maxiter,140000.0,7542,METAH2,7544.37,2862.28,berlin52
maxiter,140000.0,426,METAH1,451.466,2362.26,eil51
maxiter,140000.0,426,METAH2,440.155,2721.1,eil51
maxiter,140000.0,538,METAH1,579.149,6392.31,eil76
maxiter,140000.0,538,METAH2,570.89,7217.44,eil76
maxiter,140000.0,675,METAH1,709.34,5138.4,st70
maxiter,140000.0,675,METAH2,704.066,5829.19,st70
maxiter,140000.0,21282,METAH1,22851.3,13157.4,kroA100
maxiter,140000.0,21282,METAH2,22942.2,15433.7,kroA100
maxiter,150000.0,7542,METAH1,8314.75,2533.98,berlin52
maxiter,150000.0,7542,METAH2,8058.73,2831.29,berlin52
maxiter,150000.0,426,METAH1,461.553,2358.69,eil51
maxiter,150000.0,426,METAH2,446.144,2714.9,eil51
maxiter,150000.0,538,METAH1,579.623,6446.32,eil76
maxiter,150000.0,538,METAH2,573.534,7216.8,eil76
maxiter,150000.0,675,METAH1,704.04,5127.51,st70
maxiter,150000.0,675,METAH2,698.652,5816.93,st70
maxiter,150000.0,21282,METAH1,22125.9,13115.3,kroA100
maxiter,150000.0,21282,METAH2,22057.1,14701.9,kroA100
maxiter,160000.0,7542,METAH1,8124.28,2520.86,berlin52
maxiter,160000.0,7542,METAH2,8059.4,2867.41,berlin52
maxiter,160000.0,426,METAH1,455.169,2391.07,eil51
maxiter,160000.0,426,METAH2,452.276,2714.26,eil51
maxiter,160000.0,538,METAH1,590.33,6390.63,eil76
maxiter,160000.0,538,METAH2,587.275,7526.36,eil76
maxiter,160000.0,675,METAH1,720.697,5118.83,st70
maxiter,160000.0,675,METAH2,701.584,5802.5,st70
maxiter,160000.0,21282,METAH1,22600.7,13089.4,kroA100
maxiter,160000.0,21282,METAH2,23028.9,14706.4,kroA100
maxiter,170000.0,7542,METAH1,7837.04,2513.71,berlin52
maxiter,170000.0,7542,METAH2,7870.06,2838.77,berlin52
maxiter,170000.0,426,METAH1,440.909,2402.38,eil51
maxiter,170000.0,426,METAH2,448.381,2704.0,eil51
maxiter,170000.0,538,METAH1,590.626,6477.78,eil76
maxiter,170000.0,538,METAH2,584.005,7200.47,eil76
maxiter,170000.0,675,METAH1,726.166,5102.53,st70
maxiter,170000.0,675,METAH2,704.045,5832.72,st70
maxiter,170000.0,21282,METAH1,22628.8,13193.6,kroA100
maxiter,170000.0,21282,METAH2,22352.7,14647.5,kroA100
maxiter,180000.0,7542,METAH1,7836.16,2481.41,berlin52
maxiter,180000.0,7542,METAH2,8750.22,2864.25,berlin52
maxiter,180000.0,426,METAH1,443.877,2336.61,eil51
maxiter,180000.0,426,METAH2,459.679,2682.76,eil51
maxiter,180000.0,538,METAH1,579.006,6471.57,eil76
maxiter,180000.0,538,METAH2,578.503,7580.26,eil76
maxiter,180000.0,675,METAH1,713.715,5152.47,st70
maxiter,180000.0,675,METAH2,713.94,5801.91,st70
maxiter,180000.0,21282,METAH1,22923.3,13110.9,kroA100
maxiter,180000.0,21282,METAH2,21901.0,14682.9,kroA100
maxiter,190000.0,7542,METAH1,8311.52,2497.81,berlin52
maxiter,190000.0,7542,METAH2,7818.65,2879.26,berlin52
maxiter,190000.0,426,METAH1,449.741,2359.25,eil51
maxiter,190000.0,426,METAH2,473.1,2752.62,eil51
maxiter,190000.0,538,METAH1,598.274,6416.72,eil76
maxiter,190000.0,538,METAH2,582.534,7240.65,eil76
maxiter,190000.0,675,METAH1,743.563,5125.81,st70
maxiter,190000.0,675,METAH2,713.937,5844.73,st70
maxiter,190000.0,21282,METAH1,22616.3,13252.2,kroA100
maxiter,190000.0,21282,METAH2,23168.9,14777.8,kroA100
maxiter,200000.0,7542,METAH1,8003.21,2472.48,berlin52
maxiter,200000.0,7542,METAH2,8088.33,2856.3,berlin52
maxiter,200000.0,426,METAH1,446.335,2408.62,eil51
maxiter,200000.0,426,METAH2,451.831,2738.48,eil51
maxiter,200000.0,538,METAH1,586.522,6363.72,eil76
maxiter,200000.0,538,METAH2,582.747,7222.29,eil76
maxiter,200000.0,675,METAH1,708.052,5106.32,st70
maxiter,200000.0,675,METAH2,727.63,5826.4,st70
maxiter,200000.0,21282,METAH1,22592.6,13132.6,kroA100
maxiter,200000.0,21282,METAH2,23680.9,14627.6,kroA100
maxiter,210000.0,7542,METAH1,8375.56,2460.6,berlin52
maxiter,210000.0,7542,METAH2,7967.33,2886.76,berlin52
maxiter,210000.0,426,METAH1,450.989,2306.49,eil51
maxiter,210000.0,426,METAH2,464.258,2704.43,eil51
maxiter,210000.0,538,METAH1,580.55,6461.52,eil76
maxiter,210000.0,538,METAH2,574.539,7235.5,eil76
maxiter,210000.0,675,METAH1,708.195,5132.69,st70
maxiter,210000.0,675,METAH2,710.559,5788.84,st70
maxiter,210000.0,21282,METAH1,22501.6,13211.1,kroA100
maxiter,210000.0,21282,METAH2,23248.6,14685.6,kroA100
maxiter,220000.0,7542,METAH1,7988.23,2499.29,berlin52
maxiter,220000.0,7542,METAH2,8079.19,2864.15,berlin52
maxiter,220000.0,426,METAH1,450.29,2378.11,eil51
maxiter,220000.0,426,METAH2,450.667,2726.18,eil51
maxiter,220000.0,538,METAH1,578.4,6352.15,eil76
maxiter,220000.0,538,METAH2,581.657,7265.39,eil76
maxiter,220000.0,675,METAH1,715.741,5127.05,st70
maxiter,220000.0,675,METAH2,697.701,5834.85,st70
maxiter,220000.0,21282,METAH1,22948.7,13152.5,kroA100
maxiter,220000.0,21282,METAH2,22714.1,14639.5,kroA100
maxiter,230000.0,7542,METAH1,7823.04,2534.72,berlin52
maxiter,230000.0,7542,METAH2,8030.01,2810.95,berlin52
maxiter,230000.0,426,METAH1,439.066,2351.64,eil51
maxiter,230000.0,426,METAH2,458.625,2703.97,eil51
maxiter,230000.0,538,METAH1,584.391,6331.22,eil76
maxiter,230000.0,538,METAH2,583.693,7278.81,eil76
maxiter,230000.0,675,METAH1,734.039,5083.47,st70
maxiter,230000.0,675,METAH2,737.575,5771.63,st70
maxiter,230000.0,21282,METAH1,22775.7,13206.1,kroA100
maxiter,230000.0,21282,METAH2,21542.4,14716.1,kroA100
maxiter,240000.0,7542,METAH1,7901.2,2486.38,berlin52
maxiter,240000.0,7542,METAH2,8141.08,2875.32,berlin52
maxiter,240000.0,426,METAH1,466.419,2385.46,eil51
maxiter,240000.0,426,METAH2,447.966,2720.48,eil51
maxiter,240000.0,538,METAH1,588.596,6444.37,eil76
maxiter,240000.0,538,METAH2,581.473,7244.38,eil76
maxiter,240000.0,675,METAH1,708.525,5119.3,st70
maxiter,240000.0,675,METAH2,709.605,5782.99,st70
maxiter,240000.0,21282,METAH1,21941.3,13136.2,kroA100
maxiter,240000.0,21282,METAH2,22704.9,14605.8,kroA100
maxiter,250000.0,7542,METAH1,8232.93,2442.49,berlin52
maxiter,250000.0,7542,METAH2,8230.51,2826.55,berlin52
maxiter,250000.0,426,METAH1,443.877,2426.44,eil51
maxiter,250000.0,426,METAH2,452.816,2693.4,eil51
maxiter,250000.0,538,METAH1,576.439,6457.16,eil76
maxiter,250000.0,538,METAH2,583.935,7229.14,eil76
maxiter,250000.0,675,METAH1,723.681,5145.18,st70
maxiter,250000.0,675,METAH2,711.127,5863.34,st70
maxiter,250000.0,21282,METAH1,22795.6,13125.8,kroA100
maxiter,250000.0,21282,METAH2,22588.6,14656.3,kroA100
maxiter,260000.0,7542,METAH1,8211.32,2505.76,berlin52
maxiter,260000.0,7542,METAH2,7854.35,2839.62,berlin52
maxiter,260000.0,426,METAH1,449.936,2374.55,eil51
maxiter,260000.0,426,METAH2,447.353,2687.95,eil51
maxiter,260000.0,538,METAH1,576.957,6388.43,eil76
maxiter,260000.0,538,METAH2,577.625,7274.33,eil76
maxiter,260000.0,675,METAH1,703.058,5103.87,st70
maxiter,260000.0,675,METAH2,720.23,5837.38,st70
maxiter,260000.0,21282,METAH1,23641.1,13192.5,kroA100
maxiter,260000.0,21282,METAH2,22693.1,14655.8,kroA100
maxiter,270000.0,7542,METAH1,8463.12,2473.58,berlin52
maxiter,270000.0,7542,METAH2,7915.32,2865.62,berlin52
maxiter,270000.0,426,METAH1,444.682,2374.4,eil51
maxiter,270000.0,426,METAH2,459.294,2680.33,eil51
maxiter,270000.0,538,METAH1,586.365,6404.71,eil76
maxiter,270000.0,538,METAH2,561.529,7336.95,eil76
maxiter,270000.0,675,METAH1,725.078,5168.07,st70
maxiter,270000.0,675,METAH2,716.744,5792.84,st70
maxiter,270000.0,21282,METAH1,22620.8,13151.3,kroA100
maxiter,270000.0,21282,METAH2,22224.1,14677.1,kroA100
maxiter,280000.0,7542,METAH1,7918.65,2433.11,berlin52
maxiter,280000.0,7542,METAH2,8286.17,2863.12,berlin52
